shop_key,trade_name,business_legal_name,naics_code,naics_description,license_start_date,license_start_year,street_address,city,state,zip5,business_id,city_account_number,match_boba_keyword,match_brand_keyword,match_taxonomy_keyword,source_dataset
BID|PR0086079,MATCHA MAGIC- SOUTHLAKE UNION,MATCHA MAGIC- SOUTHLAKE UNION,,MATCHA MAGIC- SOUTHLAKE UNION,,,500 FAIRVIEW AVE N STE 140,SEATTLE,WA,98109,PR0086079,,False,False,True,king_county_inspections
BID|PR0081913,HYSON BOBA TEA & CAFE,HYSON BOBA TEA & CAFE,,HYSON BOBA TEA & CAFE,2025-07-07,2025.0,2207 E MADISON ST,SEATTLE,WA,98112,PR0081913,,True,False,False,king_county_inspections
BID|PR0090686,Tea Addicts,Tea Addicts,,Tea Addicts,2022-12-14,2022.0,1420 NE 65th ST STE #2,SEATTLE,WA,98115,PR0090686,,False,True,True,king_county_inspections
BID|PR0057251,ALKI ICE CREAM & BUBBLE TEA,ALKI ICE CREAM & BUBBLE TEA,,ALKI ICE CREAM & BUBBLE TEA,2023-05-10,2023.0,2622 ALKI AVE SW #101,SEATTLE,WA,98116,PR0057251,,True,False,False,king_county_inspections
BID|PR0089635,"MICHELLE'S BUBBLE TEA, INC.","MICHELLE'S BUBBLE TEA, INC.",,"MICHELLE'S BUBBLE TEA, INC.",2021-08-30,2021.0,4740 42nd AVE SW STE 27,WEST SEATTLE,WA,98116,PR0089635,,True,False,False,king_county_inspections
BID|PR0092261,Pearl of Alki LLC DbA Happy Lemon Alki Beach,Pearl of Alki LLC DbA Happy Lemon Alki Beach,,Pearl of Alki LLC DbA Happy Lemon Alki Beach,2025-05-06,2025.0,2718 Alki AVE SW,SEATTLE,WA,98116,PR0092261,,False,True,True,king_county_inspections
BID|PR0087041,HAPPY LEMON,HAPPY LEMON,,HAPPY LEMON,2022-07-06,2022.0,6014 MARTIN LUTHER KING JR WAY S,SEATTLE,WA,98118,PR0087041,,False,True,True,king_county_inspections
BID|PR0088970,TYRANNO LLC DBA HAPPY LEMON,TYRANNO LLC DBA HAPPY LEMON,,TYRANNO LLC DBA HAPPY LEMON,2020-07-08,2020.0,2245 8TH AVE R1 1A,SEATTLE,WA,98121,PR0088970,,False,True,True,king_county_inspections
BID|PR0091273,Come Buy Tea,Come Buy Tea,,Come Buy Tea,2024-02-13,2024.0,824 E PIKE ST,SEATTLE,WA,98122,PR0091273,,False,True,True,king_county_inspections
BID|PR0086241,DRIP TEA,DRIP TEA,,DRIP TEA,2020-10-20,2020.0,1416 10TH AVE,SEATTLE,WA,98122,PR0086241,,False,False,True,king_county_inspections
