store_id,store_name,brand,city,zip5,review_rank,review_date,rating,source_platform,reviewer_alias,source_url,review_text,review_text_short
BID|PR0092261,Pearl of Alki LLC DbA Happy Lemon Alki Beach,Happy Lemon,SEATTLE,98116,3,2025-10-23,3.0,Yelp snippet via MapQuest (auto),Maria L.,https://www.mapquest.com/us/washington/happy-lemon-776662177,Happy Lemon along Alki is a very cute spot. It was clean inside and lighting kept made it more welcoming. I enjoyed their bubble waffles with the butter cream. The butter waffle was soft in the...,Happy Lemon along Alki is a very cute spot. It was clean inside and lighting kept made it more welcoming. I enjoyed their bubble waffles with the butter cream. The butter waffle was soft in the...
BID|PR0092388,Teazzi Tea Shop,Teazzi,MERCER ISLAND,98040,1,2026-01-24,5.0,Yelp snippet via MapQuest (auto),Jennifer K.,https://www.mapquest.com/us/washington/teazzi-778383212,Very friendly staff! They offered to remake one of our drinks because what we ordered was just completely unexpected and not drinkable to our taste. I got the peach milk tea at 30% and absolutely...,Very friendly staff! They offered to remake one of our drinks because what we ordered was just completely unexpected and not drinkable to our taste. I got the peach milk tea at 30% and absolutely...
BID|PR0092388,Teazzi Tea Shop,Teazzi,MERCER ISLAND,98040,2,2025-12-27,4.0,Google Places API (official),jane lee,https://maps.google.com/?cid=11023743775223347474,"Clean store, and kind staff. Order was made in a timely manner. Roasted oolong milk tea was yummy but we ordered it hot and it came out luke warm which threw me off (they had a warm vs hot option and we chose hot). I honestly should’ve probably said something but I didn’t want to force them to remake it since it still tasted good. The mochi waffles were freshly made to order and tasted delicious with the cream on the side. You get 3 waffles in an order which is great in my opinion! My biggest issue was the smell. As soon as I walked in there was a pungent smell, I couldn’t even describe it to you. My nose got used to it after about 10 minutes but it did make me slightly nauseous. All in all, it’s worth giving the place a shot. Knocking down a star for the smell and the luke warm tea but I’d try it again.","Clean store, and kind staff. Order was made in a timely manner. Roasted oolong milk tea was yummy but we ordered it hot and it came out luke warm which threw me off (they had a warm vs hot option and we chose hot). I hon"
BID|PR0092388,Teazzi Tea Shop,Teazzi,MERCER ISLAND,98040,3,2025-12-26,4.0,Yelp snippet via MapQuest (auto),Stacey P.,https://www.mapquest.com/us/washington/teazzi-778383212,"Teazzi is a Taiwanese franchise tea chain with locations in Indonesia, Malaysia, and the U.S. with most in the northeast. The Mercer Island location is their only PacNW presence. Located in the...","Teazzi is a Taiwanese franchise tea chain with locations in Indonesia, Malaysia, and the U.S. with most in the northeast. The Mercer Island location is their only PacNW presence. Located in the..."
BID|PR0092394,HEYTEA SOUTH LAKE UNION,HEYTEA,SEATTLE,98109,1,2026-02-08,5.0,Google Places API (official),MAXIM PAK,https://maps.google.com/?cid=16592040112588118557,"Stopped by HeyTea in South Lake Union and tried the Supreme Brown Sugar Boba Milk Tea. The drink was well balanced — not overly sweet, with good brown sugar flavor and nicely cooked boba. Solid spot if you’re in the area and craving bubble tea.","Stopped by HeyTea in South Lake Union and tried the Supreme Brown Sugar Boba Milk Tea. The drink was well balanced — not overly sweet, with good brown sugar flavor and nicely cooked boba. Solid spot if you’re in the area"
BID|PR0092394,HEYTEA SOUTH LAKE UNION,HEYTEA,SEATTLE,98109,2,2025-12-08,2.0,Google Places API (official),Kory,https://maps.google.com/?cid=16592040112588118557,"On 11/21 at 6:35 PM, I visited the store to pick up my order. The staff member at the counter was not friendly, and the condition of the drink cup I received was also disappointing. It is difficult to understand how an open kitchen can operate with this level of cleanliness. I hope the store will take this matter seriously and improve the customer experience moving forward.","On 11/21 at 6:35 PM, I visited the store to pick up my order. The staff member at the counter was not friendly, and the condition of the drink cup I received was also disappointing. It is difficult to understand how an o"
BID|PR0092394,HEYTEA SOUTH LAKE UNION,HEYTEA,SEATTLE,98109,3,2025-12-04,3.0,Google Places API (official),Vita,https://maps.google.com/?cid=16592040112588118557,"Update read below 👇 : 2/3 stars . Cuz drink is good but every single time I’ve been to the Seattle location, for my mango coconut boom I get HUGE CHUCKS Of ice never ever blended properly. . I get it the line is long they’re in a rush to get drinks out , but sucks to drink the slushy annd have ice big enough you have to chomp it down. Not only on the bottom but through out the whole drink. Update: appreciate the quick response ! Thanks HEYTEA. 100+ stars for a drink made perfect. Esp mango coconut boom","Update read below 👇 : 2/3 stars . Cuz drink is good but every single time I’ve been to the Seattle location, for my mango coconut boom I get HUGE CHUCKS Of ice never ever blended properly. . I get it the line is long the"
BID|PR0092398,YOUNG TEA,Young Tea,BELLEVUE,98005,1,2026-02-13,5.0,Yelp snippet via MapQuest (auto),Michelle G.,https://www.mapquest.com/us/washington/young-tea-537764217,"I've heard great things about this place and finally had a chance to stop by. Parking was complimentary in front of the building, which was a nice bonus. The atmosphere felt modern yet...","I've heard great things about this place and finally had a chance to stop by. Parking was complimentary in front of the building, which was a nice bonus. The atmosphere felt modern yet..."
BID|PR0092398,YOUNG TEA,Young Tea,BELLEVUE,98005,2,2026-01-26,4.0,Yelp snippet via MapQuest (auto),Sunny Y.,https://www.mapquest.com/us/washington/young-tea-537764217,Drinks: - I think the first time we came we got the high mountain oolong and it was a bit astringent. This time was much better! Definitely considering getting the tea without milk next time. -...,Drinks: - I think the first time we came we got the high mountain oolong and it was a bit astringent. This time was much better! Definitely considering getting the tea without milk next time. -...
BID|PR0092398,YOUNG TEA,Young Tea,BELLEVUE,98005,3,2026-01-10,5.0,Yelp snippet via MapQuest (auto),Sierra W.,https://www.mapquest.com/us/washington/young-tea-537764217,"Still love this place! Staff is nice and the Taiwanese noodle soup add squid always hits (my favorite thing to order here actually). This time when I ordered the Hojicha milk tea add boba, the...","Still love this place! Staff is nice and the Taiwanese noodle soup add squid always hits (my favorite thing to order here actually). This time when I ordered the Hojicha milk tea add boba, the..."
