store_id,store_name,brand,zip5,city,logo_url,logo_source
BID|PR0088857,DIY TEA LAB - NEWCASTLE,DIY Tea Lab,98059,NEWCASTLE,https://ui-avatars.com/api/?name=DIY+Tea+Lab&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
MANUAL|DIY_TEA_LAB_NORTHGATE_98125,DIY TEA LAB - NORTHGATE,DIY Tea Lab,98125,SEATTLE,https://ui-avatars.com/api/?name=DIY+Tea+Lab&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0087763,JUST POKE & DIY TEA LAB,DIY Tea Lab,98103,SEATTLE,https://ui-avatars.com/api/?name=DIY+Tea+Lab&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0087072,JUST POKE & DIY TEA LAB,DIY Tea Lab,98107,SEATTLE,https://ui-avatars.com/api/?name=DIY+Tea+Lab&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0088750,DING TEA,Ding Tea,98032,KENT,https://logo.clearbit.com/dingtea.com,clearbit_domain
BID|PR0045529,DING TEA,Ding Tea,98105,SEATTLE,https://logo.clearbit.com/dingtea.com,clearbit_domain
BID|PR0091619,DING TEA+ & 36 STREETS VIETNAMESE COFFEE,Ding Tea,98034,KIRKLAND,https://logo.clearbit.com/dingtea.com,clearbit_domain
BID|PR0088284,"DING TEA, COVINGTON",Ding Tea,98042,COVINGTON,https://logo.clearbit.com/dingtea.com,clearbit_domain
BID|PR0091982,DON'T YELL AT ME,Dont Yell At Me,98004,BELLEVUE,https://logo.clearbit.com/dontyellatme.com,clearbit_domain
BID|PR0053727,DON'T YELL AT ME,Dont Yell At Me,98105,SEATTLE,https://logo.clearbit.com/dontyellatme.com,clearbit_domain
BID|PR0089620,DONT YELL AT ME,Dont Yell At Me,98034,KIRKLAND,https://logo.clearbit.com/dontyellatme.com,clearbit_domain
BID|PR0090644,Dont Yell At Me,Dont Yell At Me,98102,SEATTLE,https://logo.clearbit.com/dontyellatme.com,clearbit_domain
BID|PR0087952,DRINK T,Drink T,98007,BELLEVUE,https://ui-avatars.com/api/?name=Drink+T&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091742,DRIP TEA,Drip Tea,98032,KENT,https://ui-avatars.com/api/?name=Drip+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0086241,DRIP TEA,Drip Tea,98122,SEATTLE,https://ui-avatars.com/api/?name=Drip+Tea&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0091100,FENG CHA,Feng Cha,98057,RENTON,https://ui-avatars.com/api/?name=Feng+Cha&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092614,"TeaDOS, LLC dba Gong Cha",Gong Cha,98122,SEATTLE,https://logo.clearbit.com/gongchausofficial.com,clearbit_domain
BID|PR0089077,HEY TEA,HEYTEA,98004,BELLEVUE,https://logo.clearbit.com/heytea.com,clearbit_domain
BID|PR0092910,HEYTEA,HEYTEA,98052,REDMOND,https://logo.clearbit.com/heytea.com,clearbit_domain
BID|PR0092394,HEYTEA SOUTH LAKE UNION,HEYTEA,98109,SEATTLE,https://logo.clearbit.com/heytea.com,clearbit_domain
BID|PR0091675,HAPPY LEMON,Happy Lemon,98002,AUBURN,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0077019,HAPPY LEMON,Happy Lemon,98004,BELLEVUE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0088150,HAPPY LEMON,Happy Lemon,98005,BELLEVUE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0049678,HAPPY LEMON,Happy Lemon,98027,ISSAQUAH,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0088862,HAPPY LEMON,Happy Lemon,98033,KIRKLAND,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0090928,HAPPY LEMON,Happy Lemon,98042,COVINGTON,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0054773,HAPPY LEMON,Happy Lemon,98052,REDMOND,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0092256,HAPPY LEMON,Happy Lemon,98059,RENTON,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0087041,HAPPY LEMON,Happy Lemon,98118,SEATTLE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0089611,HAPPY LEMON  dba TRICERA LLC,Happy Lemon,98105,SEATTLE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0004561,HAPPY LEMON - TUKWILA,Happy Lemon,98188,TUKWILA,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0090866,Happy Lemon Bubble Tea,Happy Lemon,98106,SEATTLE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0092261,Pearl of Alki LLC DbA Happy Lemon Alki Beach,Happy Lemon,98116,SEATTLE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0088970,TYRANNO LLC DBA HAPPY LEMON,Happy Lemon,98121,SEATTLE,https://logo.clearbit.com/happylemonusa.com,clearbit_domain
BID|PR0083088,HI TEA CAFE,Hi Tea Cafe,98102,SEATTLE,https://ui-avatars.com/api/?name=Hi+Tea+Cafe&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0057251,ALKI ICE CREAM & BUBBLE TEA,Independent/Other,98116,SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0026200,BOBA EXPRESS,Independent/Other,98008,BELLEVUE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
BID|PR0092783,BOBA GO LLC,Independent/Other,98134,SEATTLE,https://ui-avatars.com/api/?name=Independent%2FOther&background=F5EFE6&color=111111&rounded=true&size=128&bold=true,ui_avatar_fallback
